ProductCode,Units,Pieces,Grade,Date
1LOM5CL,315,0,DEALER,12/11/2013
1LOM8CL,210,0,DEALER,12/11/2013
7POM348,225,0,DEALER,12/11/2013
7PSMSE,30,0,DEALER,12/19/2013
1LOMSL8,10080,0,DEALER,11/26/2013
1LOM4CL,315,0,DEALER,11/26/2013
1LOM5CL,315,0,DEALER,11/26/2013
7LOMSF,252,0,DEALER,11/26/2013
7POM348,135,0,DEALER,11/26/2013
7POMSE,315,0,DEALER,11/26/2013
7PSMSE,450,0,DEALER,11/26/2013
7POMRBB8,90,0,DEALER,11/26/2013
4TOS2,440,0,DEALER,11/26/2013
4TOS6,1120,0,DEALER,11/26/2013
4TOS8,480,0,DEALER,11/26/2013
4TOS10,200,0,DEALER,11/26/2013
4TOS12,80,0,DEALER,11/26/2013
5TOS4,1080,0,DEALER,11/26/2013
5TOS6,288,0,DEALER,11/26/2013
5TOS8,324,0,DEALER,11/26/2013
1LSHFISH,360,0,DEALER,11/26/2013
7LOM8,252,0,DEALER,12/11/2013
1LOMCHR,210,0,DEALER,12/11/2013
1LOM5CL,2205,0,DEALER,12/11/2013
1LSH,280,0,DEALER,12/11/2013
7POMSE,360,0,DEALER,12/11/2013
1LOMSG4,560,0,DEALER,12/11/2013
1LOMSF,210,0,DEALER,12/11/2013
4TOS4,960,0,DEALER,12/11/2013
4TOS6,160,0,DEALER,12/11/2013
4TOS8,360,0,DEALER,12/11/2013
4TOS12,80,0,DEALER,12/11/2013
4TOS12,96,0,DEALER,12/11/2013
7LOM12,336,0,DEALER,12/11/2013
1LOM5CL,105,0,DEALER,12/27/2013
4TOS496,576,0,DEALER,12/27/2013
7POMSP,495,0,DEALER,12/27/2013
1LOM5CL12,840,0,DEALER,12/27/2013
4TOS496,384,0,DEALER,12/27/2013
7POMSP,900,0,DEALER,12/27/2013
1LOM5CL12,315,0,DEALER,12/27/2013
1LOMSA812,840,0,DEALER,12/27/2013
4TOS496,576,0,DEALER,12/27/2013
7POMSE,180,0,DEALER,12/27/2013
4TOS496,576,0,DEALER,12/27/2013
7POMSP,1395,0,DEALER,12/27/2013
1LOM5CL12,630,0,DEALER,12/27/2013
1LOMSA812,420,0,DEALER,12/27/2013
7LSMVF12,168,0,DEALER,12/2/2013
5TOS12,72,0,DEALER,12/2/2013
4TOS496,576,0,DEALER,12/2/2013
1LOM5CL,630,0,DEALER,12/2/2013
4TOS6,320,0,DEALER,12/2/2013
7LOM6,672,0,DEALER,12/2/2013
7LOM8,2520,0,DEALER,12/2/2013
7LOM9,420,0,DEALER,12/2/2013
7LOM12,2184,0,DEALER,12/2/2013
1LOMCHR,105,0,DEALER,12/2/2013
1LOM5CL,315,0,DEALER,12/2/2013
7LSM,336,0,DEALER,12/2/2013
7POM348,135,0,DEALER,12/2/2013
7POMSE,495,0,DEALER,12/2/2013
1LOMSG4,280,0,DEALER,12/2/2013
7LOMSF,252,0,DEALER,12/2/2013
4TOS8,120,0,DEALER,12/2/2013
4TOS12,80,0,DEALER,12/2/2013
5TOS4,216,0,DEALER,12/2/2013
5TOS8,108,0,DEALER,12/2/2013
5TOS10,90,0,DEALER,12/2/2013
4FOM8,120,0,DEALER,12/2/2013
1LSHOCT,180,0,DEALER,12/2/2013
7LOM8,1512,0,DEALER,12/6/2013
1LOM5CL,210,0,DEALER,12/6/2013
7LSH,168,0,DEALER,12/6/2013
7POM348,135,0,DEALER,12/6/2013
7POMSE,270,0,DEALER,12/6/2013
1LOMSG4,280,0,DEALER,12/6/2013
7LOMSF,378,0,DEALER,12/6/2013
4TOS2,880,0,DEALER,12/6/2013
4TOS4,1200,0,DEALER,12/6/2013
4TOS6,320,0,DEALER,12/6/2013
4TOS8,600,0,DEALER,12/6/2013
4TOS10,400,0,DEALER,12/6/2013
4TOS12,320,0,DEALER,12/6/2013
5TOS4,864,0,DEALER,12/6/2013
5TOS6,576,0,DEALER,12/6/2013
5TOS8,216,0,DEALER,12/6/2013
5TOS12,72,0,DEALER,12/6/2013
4FOM8,360,0,DEALER,12/6/2013
7LOM8,252,0,DEALER,12/19/2013
7LOM12,840,0,DEALER,12/19/2013
7POM349,45,0,DEALER,12/19/2013
7POM348,180,0,DEALER,12/19/2013
4TOS4,240,0,DEALER,12/19/2013
5TOS4,216,0,DEALER,12/19/2013
1LOMSL8,420,0,DEALER,12/19/2013
1LOMSA8,420,0,DEALER,12/19/2013
1LOMSLC6,280,0,DEALER,12/19/2013
1LSH,420,0,DEALER,12/19/2013
4TOS4,240,0,DEALER,12/19/2013
7POM348,90,0,DEALER,12/19/2013
1LOM5CL,315,0,DEALER,12/6/2013
7LSH,840,0,DEALER,12/6/2013
7POMSE,450,0,DEALER,12/6/2013
4TOS2,440,0,DEALER,12/6/2013
4TOS4,2880,0,DEALER,12/6/2013
4TOS6,960,0,DEALER,12/6/2013
4TOS8,480,0,DEALER,12/6/2013
4TOS10,400,0,DEALER,12/6/2013
4TOS12,80,0,DEALER,12/6/2013
4FOM8,360,0,DEALER,12/6/2013
5TOS6,576,0,DEALER,12/6/2013
5TOS8,324,0,DEALER,12/6/2013
5TOS4,432,0,DEALER,12/6/2013
7POM348,810,0,DEALER,12/13/2013
7LOM12,168,0,DEALER,12/13/2013
1LOM5CL,420,0,DEALER,12/11/2013
1LOMSA8,420,0,DEALER,12/11/2013
7POM348,270,0,DEALER,12/11/2013
4TOS4,480,0,DEALER,12/11/2013
WXMINV,1809,0,WIP,12/30/2013
58TOM3DTP,12960,0,DEALER,12/17/2013
58TOM3DTP,168,0,DEALER,12/17/2013
58TOM3DTP,180,0,DEALER,12/17/2013
58TOM4DTP,5472,0,DEALER,12/17/2013
58TOM6DTP,1152,0,DEALER,12/17/2013
1LSH,560,0,DEALER,12/19/2013
1LOMSG4,140,0,DEALER,12/19/2013
4TOS4,240,0,DEALER,12/19/2013
1LOMCHR,315,0,DEALER,12/19/2013
1LOM5CL,1155,0,DEALER,12/19/2013
1LOM8CL,315,0,DEALER,12/19/2013
7POMSE,90,0,DEALER,12/19/2013
1LOMSG4,1400,0,DEALER,12/19/2013
4TOS2,1320,0,DEALER,12/19/2013
4TOS4,960,0,DEALER,12/19/2013
4TOS6,160,0,DEALER,12/19/2013
4TOS8,600,0,DEALER,12/19/2013
4TOS12,240,0,DEALER,12/19/2013
5TOS4,216,0,DEALER,12/19/2013
5TOS6,288,0,DEALER,12/19/2013
5TOS8,108,0,DEALER,12/19/2013
7LOM12,168,0,DEALER,12/19/2013
7LOM8,252,0,DEALER,12/19/2013
1LOMSLC6,140,0,DEALER,12/19/2013
7POM347,100,0,DEALER,12/19/2013
1LSHCRT,180,0,DEALER,12/19/2013
1LOM4CL,105,0,DEALER,12/6/2013
1LOM8CL,210,0,DEALER,12/6/2013
1LOMSA8,210,0,DEALER,12/6/2013
1LOMSLC6,140,0,DEALER,12/6/2013
1LSHRND,180,0,DEALER,12/6/2013
4TOS4,720,0,DEALER,12/6/2013
5TOS4,216,0,DEALER,12/6/2013
1LOMSA12,140,0,DEALER,12/6/2013
7POM349,45,0,DEALER,12/6/2013
4TOS4,480,0,DEALER,12/16/2013
4TOS8,120,0,DEALER,12/16/2013
5TOS4,648,0,DEALER,12/16/2013
5TOS6,288,0,DEALER,12/16/2013
5TOS8,108,0,DEALER,12/16/2013
5TOS10,90,0,DEALER,12/16/2013
7LSM,168,0,DEALER,12/16/2013
7LOM8,504,0,DEALER,12/26/2013
7LOM12,2016,0,DEALER,12/26/2013
7LSM,168,0,DEALER,12/26/2013
1LOMSG4,4480,0,DEALER,12/26/2013
4TOS6,1280,0,DEALER,12/26/2013
4TOS6,192,0,DEALER,12/26/2013
7POMSE,810,0,DEALER,12/26/2013
7LOM12,168,0,DEALER,1/3/2014
7POMSP,180,0,DEALER,1/3/2014
4TOS496,1536,0,DEALER,1/3/2014
7POMSP,945,0,DEALER,1/3/2014
1LOM5CL12,1260,0,DEALER,1/3/2014
4TOS496,384,0,DEALER,1/3/2014
7POMSP,1440,0,DEALER,1/3/2014
1LOM5CL12,840,0,DEALER,1/3/2014
1LOMSA812,630,0,DEALER,1/3/2014
4TOS496,192,0,DEALER,1/3/2014
1LOM5CL12,105,0,DEALER,1/3/2014
7POMSE,180,0,DEALER,1/3/2014
4TOS496,384,0,DEALER,1/3/2014
7POMSP,1530,0,DEALER,1/3/2014
1LOM5CL12,525,0,DEALER,1/3/2014
1LOMSA812,1260,0,DEALER,1/3/2014
58TOM4DTU,4032,0,DEALER,6/13/2013
1LOMSL8,210,0,DEALER,12/20/2013
5TOS2,396,0,DEALER,12/20/2013
1LOM8CL,105,0,DEALER,12/20/2013
4TOS6,480,0,DEALER,12/20/2013
7POM349,90,0,DEALER,12/20/2013
7POMSE,135,0,DEALER,12/20/2013
7POM348,225,0,DEALER,12/20/2013
1LOM124CL,105,0,DEALER,1/6/2014
1LOM124CL,140,0,DEALER,1/6/2014
1LOM124CL,160,0,DEALER,1/6/2014
1LOM126CL,140,0,DEALER,1/6/2014
1LOM4CL,105,0,DEALER,1/6/2014
1LOM4CL,210,0,DEALER,1/6/2014
7POM348,45,0,DEALER,1/6/2014
7LOM12,672,0,DEALER,1/6/2014
7POMSE,360,0,DEALER,1/6/2014
7LOMSF,126,0,DEALER,1/6/2014
7POMRBB8,45,0,DEALER,12/6/2013
5TOS12,288,0,DEALER,12/6/2013
5TOS10,180,0,DEALER,12/6/2013
4TOS4,240,0,DEALER,12/6/2013
4TOS6,160,0,DEALER,12/6/2013
5TOS4,216,0,DEALER,12/6/2013
5TOS6,144,0,DEALER,12/6/2013
1LOM4CL,315,0,DEALER,12/19/2013
7POM348,135,0,DEALER,12/19/2013
1LOMSG4,140,0,DEALER,12/19/2013
4TOS4,480,0,DEALER,12/19/2013
1LOM8CL,210,0,DEALER,12/19/2013
5TOS4,216,0,DEALER,12/19/2013
1PADSL,37,0,DEALER,12/19/2013
1LOM5CL,105,0,DEALER,12/19/2013
1LOMCHR,105,0,DEALER,12/19/2013
1LOM5CL,840,0,DEALER,12/19/2013
1LOM8CL,105,0,DEALER,12/19/2013
4TOS6,160,0,DEALER,12/19/2013
4TOS2,1320,0,DEALER,12/10/2013
4TOS4,3120,0,DEALER,12/10/2013
4TOS6,1920,0,DEALER,12/10/2013
4TOS8,480,0,DEALER,12/10/2013
4TOS12,240,0,DEALER,12/10/2013
1LOMSG4,1400,0,DEALER,12/10/2013
7LOM8,756,0,DEALER,12/10/2013
7LOM12,1680,0,DEALER,12/10/2013
7POMSE,225,0,DEALER,12/10/2013
7LOM6,336,0,DEALER,12/20/2013
7LOM9,210,0,DEALER,12/20/2013
7LOM12,168,0,DEALER,12/20/2013
1LOMCHR,105,0,DEALER,12/20/2013
7LSH,168,0,DEALER,12/20/2013
7POM348,315,0,DEALER,12/20/2013
7POMSE,450,0,DEALER,12/20/2013
4TOS8,960,0,DEALER,12/20/2013
4TOS10,200,0,DEALER,12/20/2013
4TOS12,80,0,DEALER,12/20/2013
5TOS2,396,0,DEALER,12/20/2013
5TOS4,1296,0,DEALER,12/20/2013
5TOS6,864,0,DEALER,12/20/2013
5TOS8,540,0,DEALER,12/20/2013
5TOS12,72,0,DEALER,12/20/2013
1LSHCRT,540,0,DEALER,12/20/2013
1LOMSA8,420,28.0900001525879,DEALER,12/19/2013
1LOMSA12,420,41.6699981689453,DEALER,12/19/2013
7LSMVF12,168,14.4700002670288,DEALER,12/19/2013
1LSHOCT,50,1.8400000333786,DEALER,12/19/2013
4TOS4,240,11.6999998092651,DEALER,12/19/2013
1LOM5CL,210,26.2399997711182,DEALER,12/19/2013
1LOM4CL,105,12.960000038147,DEALER,12/19/2013
1LOM8CL,103,13.0299997329712,DEALER,12/19/2013
WSMISC4896,15,0,WASTE,12/30/2013
7LSM,336,0,DEALER,12/23/2013
7POM348,45,0,DEALER,12/23/2013
4TOS4,1200,0,DEALER,12/23/2013
5TOS4,648,0,DEALER,12/23/2013
7LOM8,252,0,DEALER,12/23/2013
1LOM5CL,105,0,DEALER,1/2/2014
1LSH,140,0,DEALER,1/2/2014
1LOMSG4,420,0,DEALER,1/2/2014
7LOM6,336,0,DEALER,12/20/2013
1LOM5CL,315,0,DEALER,12/20/2013
7LSH,1176,0,DEALER,12/20/2013
7POM349,45,0,DEALER,12/20/2013
7POM348,45,0,DEALER,12/20/2013
7POMSE,675,0,DEALER,12/20/2013
1LSHFISH,360,0,DEALER,12/20/2013
7PSMSE,45,0,DEALER,12/20/2013
7LOMSF,252,0,DEALER,12/20/2013
4TOS6,320,0,DEALER,12/20/2013
4TOS8,120,0,DEALER,12/20/2013
4TOS10,100,0,DEALER,12/20/2013
5TOS6,1152,0,DEALER,12/20/2013
5TOS8,216,0,DEALER,12/20/2013
5TOS10,450,0,DEALER,12/20/2013
5TOS10,105,0,DEALER,12/20/2013
5TOS12,144,0,DEALER,12/20/2013
4FOM8,360,0,DEALER,12/20/2013
5TOS4,432,0,DEALER,12/20/2013
E7POM348,585,0,ECON,1/6/2014
E7POMSP,585,0,ECON,1/6/2014
E1LOM5CL,15,0,ECON,1/6/2014
7LOM12,168,0,DEALER,1/10/2014
7POMSP,270,0,DEALER,1/10/2014
4TOS496,192,0,DEALER,1/10/2014
7POMSP,1800,0,DEALER,1/10/2014
1LOM5CL12,945,0,DEALER,1/10/2014
4TOS496,1344,0,DEALER,1/10/2014
7POMSP,2070,0,DEALER,1/10/2014
1LOM5CL12,735,0,DEALER,1/10/2014
1LOMSA812,420,0,DEALER,1/10/2014
4TOS496,192,0,DEALER,1/10/2014
1LOM5CL12,315,0,DEALER,1/10/2014
7POMSE,135,0,DEALER,1/10/2014
4TOS496,1152,0,DEALER,1/10/2014
7POMSP,2205,0,DEALER,1/10/2014
1LOM5CL12,630,0,DEALER,1/10/2014
1LOMSA812,630,0,DEALER,1/10/2014
E7POMSP,450,0,ECON,1/6/2014
E7POMSP,37,0,ECON,1/6/2014
E7POMSP,15,0,ECON,1/6/2014
E7POMSE,630,0,ECON,1/6/2014
E7POMSE,33,0,ECON,1/6/2014
7LOM8,252,0,DEALER,1/2/2014
4TOS4,240,0,DEALER,1/2/2014
5TOS4,648,0,DEALER,1/2/2014
7LOM12,336,0,DEALER,1/2/2014
7POM349,90,0,DEALER,1/2/2014
7POM348,135,0,DEALER,1/2/2014
7POMSE,90,0,DEALER,1/2/2014
7LOM12,168,0,DEALER,1/2/2014
1LOM5CL,525,0,DEALER,1/2/2014
1LOMSA8,210,0,DEALER,1/2/2014
1LSHCRT,180,0,DEALER,1/2/2014
4TOS6,160,0,DEALER,1/2/2014
4TOS12,80,0,DEALER,1/2/2014
5TOS4,216,0,DEALER,1/2/2014
7LOM6,336,0,DEALER,1/2/2014
7LOM12,168,0,DEALER,1/2/2014
1LOM5CL,1365,0,DEALER,1/2/2014
1LSH,280,0,DEALER,1/2/2014
7POMSE,720,0,DEALER,1/2/2014
1LSHCRT,360,0,DEALER,1/2/2014
4TOS4,240,0,DEALER,1/2/2014
4TOS6,480,0,DEALER,1/2/2014
4TOS8,480,0,DEALER,1/2/2014
4TOS12,240,0,DEALER,1/2/2014
5TOS4,432,0,DEALER,1/2/2014
5TOS6,144,0,DEALER,1/2/2014
5TOS8,108,0,DEALER,1/2/2014
7LOM8,252,0,DEALER,1/2/2014
1LOM8CL,105,0,DEALER,1/2/2014
1LOM4CL,105,0,DEALER,1/2/2014
1LOMSF,105,0,DEALER,1/2/2014
4TOS2,880,0,DEALER,1/3/2014
4TOS4,1920,0,DEALER,1/3/2014
4TOS8,960,0,DEALER,1/3/2014
5TOS4,216,0,DEALER,1/3/2014
5TOS6,144,0,DEALER,1/3/2014
5TOS8,108,0,DEALER,1/3/2014
1LOM5CL,1890,0,DEALER,1/3/2014
1LOM8CL,420,0,DEALER,1/3/2014
7POMSE,225,0,DEALER,1/3/2014
1LOMSG4,1960,0,DEALER,1/3/2014
1LOM4CL,105,0,DEALER,1/2/2014
1LOM5CL,315,0,DEALER,1/2/2014
1POM8088,37,0,DEALER,1/2/2014
4TOS4,480,0,DEALER,1/2/2014
1LOMSA8,210,0,DEALER,1/2/2014
1LOMSA12,140,0,DEALER,1/2/2014
1LSH,140,0,DEALER,1/2/2014
7POM348,45,0,DEALER,1/2/2014
4TOS6,160,0,DEALER,1/2/2014
1LOM5CL,315,0,DEALER,1/8/2014
1LSH,140,0,DEALER,1/8/2014
7LSM,168,0,DEALER,1/8/2014
E7POMSP,45,0,ECON,1/8/2014
7POM348,45,0,DEALER,1/14/2014
7POM348,225,0,DEALER,1/6/2014
7LOM12,672,0,DEALER,1/6/2014
7LOM6,1008,0,DEALER,1/6/2014
7LOM8,504,0,DEALER,11/13/2013
1LOM5CL,105,0,DEALER,11/13/2013
4TOS6,160,0,DEALER,11/13/2013
4TOS4,240,0,DEALER,11/13/2013
7POMSE,90,0,DEALER,11/13/2013
7POM348,180,0,DEALER,11/13/2013
7PSMSE,45,0,DEALER,11/13/2013
7LSM,168,0,DEALER,11/13/2013
1LOM4CL,105,0,DEALER,11/13/2013
4TOS2,440,0,DEALER,1/2/2014
4TOS4,1920,0,DEALER,1/2/2014
4TOS6,2400,0,DEALER,1/2/2014
4TOS8,240,0,DEALER,1/2/2014
4TOS10,100,0,DEALER,1/2/2014
4TOS12,80,0,DEALER,1/2/2014
5TOS8,108,0,DEALER,1/2/2014
4FOM8,120,0,DEALER,1/2/2014
7LOM9,420,0,DEALER,1/2/2014
7LOM12,672,0,DEALER,1/2/2014
7POMSE,1260,0,DEALER,1/2/2014
7LSH,504,0,DEALER,1/2/2014
7LSM,336,0,DEALER,1/2/2014
1LOMSG4,280,0,DEALER,1/2/2014
4TOS4,2640,0,DEALER,1/2/2014
4TOS10,300,0,DEALER,1/2/2014
4TOS12,320,0,DEALER,1/2/2014
5TOS4,2160,0,DEALER,1/2/2014
5TOS6,576,0,DEALER,1/2/2014
5TOS8,324,0,DEALER,1/2/2014
5TOS10,90,0,DEALER,1/2/2014
4FOM8,360,0,DEALER,1/2/2014
1LOM4CL,105,0,DEALER,1/2/2014
1LOM5CL,210,0,DEALER,1/2/2014
1LOM8CL,105,0,DEALER,1/2/2014
7POM348,180,0,DEALER,1/2/2014
1LSHFISH,180,0,DEALER,1/2/2014
1LSHCRT,180,0,DEALER,1/2/2014
7PSMSE,135,0,DEALER,1/2/2014
7LOM8,1260,0,DEALER,1/3/2014
7LOM12,336,0,DEALER,1/3/2014
1LOM5CL,105,0,DEALER,1/3/2014
7LSH,336,0,DEALER,1/3/2014
7POMSE,450,0,DEALER,1/3/2014
4TOS2,1320,0,DEALER,1/3/2014
4TOS4,2880,0,DEALER,1/3/2014
4TOS8,720,0,DEALER,1/3/2014
4TOS10,400,0,DEALER,1/3/2014
4TOS12,240,0,DEALER,1/3/2014
5TOS4,864,0,DEALER,1/3/2014
5TOS8,216,0,DEALER,1/3/2014
5TOS12,144,0,DEALER,1/3/2014
4FOM8,240,0,DEALER,1/3/2014
1LSH,280,0,DEALER,1/9/2014
5TOS4,216,0,DEALER,1/9/2014
5TOS6,144,0,DEALER,1/9/2014
1LOM4CL,105,9.88000011444092,DEALER,1/2/2014
1LOM5CL,630,59.9599990844727,DEALER,1/2/2014
1LSH,280,18.3400001525879,DEALER,1/2/2014
1LSHCRT,1260,35.3899993896484,DEALER,1/2/2014
5TOS8,108,10.0799999237061,DEALER,1/2/2014
7LSMVF12,168,11.0200004577637,DEALER,1/2/2014
1LOMCHR,56,5.32999992370605,DEALER,1/2/2014
7POMSE,900,0,DEALER,1/6/2014
7LOMSF,504,0,DEALER,1/7/2014
1LOMSLC6,280,0,DEALER,1/7/2014
7POM348,1980,0,DEALER,1/7/2014
7POMSE,1530,0,DEALER,1/7/2014
1PADSL,370,0,DEALER,1/9/2014
1LOMSG4,7840,0,DEALER,1/9/2014
7LSMVF12,1680,0,DEALER,1/9/2014
7LSMVF12,184,0,DEALER,1/9/2014
4TOS6,1120,0,DEALER,1/9/2014
1LOM124CL,840,0,DEALER,1/9/2014
7POM348,45,0,DEALER,1/8/2014
7POMSE,180,0,DEALER,1/8/2014
1LSH,420,0,DEALER,1/8/2014
1LSHCRT,180,0,DEALER,1/8/2014
1LOMCHR,105,0,DEALER,1/10/2014
7LSM,168,0,DEALER,1/10/2014
1LSHCRT,180,0,DEALER,1/10/2014
1LOMSLC6,140,0,DEALER,1/10/2014
1LOM4CL,105,0,DEALER,1/10/2014
7POM347,45,0,DEALER,1/10/2014
7POM348,225,0,DEALER,1/10/2014
7POM349,45,0,DEALER,1/10/2014
1LOMSLC6,140,0,DEALER,1/9/2014
1LOM4CL,210,0,DEALER,1/9/2014
1LOM5CL,630,0,DEALER,1/9/2014
1LOM8CL,105,0,DEALER,1/9/2014
4TOS4,240,0,DEALER,1/9/2014
7POMSP,585,0,DEALER,1/17/2014
4TOS496,576,0,DEALER,1/17/2014
7POMSP,1350,0,DEALER,1/17/2014
1LOM5CL12,420,0,DEALER,1/17/2014
4TOS496,768,0,DEALER,1/17/2014
7POMSP,1620,0,DEALER,1/17/2014
1LOM5CL12,525,0,DEALER,1/17/2014
1LOMSA812,840,0,DEALER,1/17/2014
4TOS496,1152,0,DEALER,1/17/2014
1LOM5CL12,105,0,DEALER,1/17/2014
7POMSE,180,0,DEALER,1/17/2014
4TOS496,576,0,DEALER,1/17/2014
7POMSP,1080,0,DEALER,1/17/2014
1LOM5CL12,525,0,DEALER,1/17/2014
1LOMSA812,840,0,DEALER,1/17/2014
4TOS4,1920,0,DEALER,1/10/2014
4TOS6,320,0,DEALER,1/10/2014
4TOS6,192,0,DEALER,1/10/2014
4TOS8,600,0,DEALER,1/10/2014
4TOS8,116,0,DEALER,1/10/2014
4TOS10,100,0,DEALER,1/10/2014
5TOS6,144,0,DEALER,1/10/2014
5TOS8,108,0,DEALER,1/10/2014
7LOM6,672,0,DEALER,1/10/2014
7LOM8,1008,0,DEALER,1/10/2014
7LOM12,1176,0,DEALER,1/10/2014
7LOMSF,126,0,DEALER,1/10/2014
1LOMSG4,840,0,DEALER,1/10/2014
7LSM,168,0,DEALER,1/10/2014
7POMSE,765,0,DEALER,1/10/2014
7LOM6,336,0,DEALER,1/9/2014
7LOM8,252,0,DEALER,1/9/2014
7LOM12,168,0,DEALER,1/9/2014
1LOM5CL,945,0,DEALER,1/9/2014
1LOMSF,105,0,DEALER,1/9/2014
7POM347,45,0,DEALER,1/9/2014
7POM349,45,0,DEALER,1/9/2014
1PADSL,37,0,DEALER,1/9/2014
7POM348,45,0,DEALER,1/9/2014
7POMSE,720,0,DEALER,1/9/2014
4TOS2,1320,0,DEALER,1/9/2014
4TOS4,720,0,DEALER,1/9/2014
4TOS6,480,0,DEALER,1/9/2014
4TOS8,144,0,DEALER,1/9/2014
4TOS8,480,0,DEALER,1/9/2014
5TOS4,432,0,DEALER,1/9/2014
5TOS6,144,0,DEALER,1/9/2014
5TOS8,108,0,DEALER,1/9/2014
5TOS12,72,0,DEALER,1/9/2014
1LSHCRT,720,0,DEALER,1/9/2014
E1LOM5CL,114,0,ECON,1/9/2014
7PSMSE,225,0,DEALER,1/7/2014
4TOS4,480,0,DEALER,1/7/2014
4TOS6,160,0,DEALER,1/7/2014
4TOS8,480,0,DEALER,1/7/2014
4TOS12,80,0,DEALER,1/7/2014
5TOS8,108,0,DEALER,1/7/2014
1LOM5CL,105,0,DEALER,1/8/2014
4TOS8,240,0,DEALER,1/8/2014
5TOS10,180,0,DEALER,1/8/2014
5TOS8,108,0,DEALER,1/8/2014
5TOS6,720,0,DEALER,1/8/2014
58TOM3DTU,864,0,DEALER,12/19/2013
58TOM6DTU,192,0,DEALER,12/19/2013
1LOMSL8,10080,0,DEALER,1/6/2014
7LOM8,2016,0,DEALER,1/10/2014
7LOM9,1260,0,DEALER,1/10/2014
7LOM12,504,0,DEALER,1/10/2014
1LOM5CL,630,0,DEALER,1/10/2014
7POMSE,765,0,DEALER,1/10/2014
1LSHRND,180,0,DEALER,1/10/2014
4TOS2,2200,0,DEALER,1/10/2014
4TOS6,800,0,DEALER,1/10/2014
4TOS8,840,0,DEALER,1/10/2014
7POMSE,45,0,DEALER,1/21/2014
58TOM4DTU,3744,0,DEALER,11/21/2013
58TOM4DTU,192,0,DEALER,11/21/2013
1LOMSL8,10080,0,DEALER,1/9/2014
7LOM8,252,0,DEALER,1/9/2014
7LOM9,840,0,DEALER,1/9/2014
7LOM12,504,0,DEALER,1/9/2014
7POM349,45,0,DEALER,1/9/2014
7POMSE,630,0,DEALER,1/9/2014
1LSHFISH,720,0,DEALER,1/9/2014
7LOMSF,378,0,DEALER,1/9/2014
4TOS4,720,0,DEALER,1/9/2014
4TOS6,160,0,DEALER,1/9/2014
4TOS8,960,0,DEALER,1/9/2014
4TOS10,200,0,DEALER,1/9/2014
4TOS12,240,0,DEALER,1/9/2014
5TOS4,1296,0,DEALER,1/9/2014
5TOS6,144,0,DEALER,1/9/2014
5TOS8,324,0,DEALER,1/9/2014
4FOM8,240,0,DEALER,1/9/2014
1LOM5CL,210,0,DEALER,1/9/2014
1LOM4CL,210,0,DEALER,1/9/2014
1LOMSA12,280,0,DEALER,1/9/2014
7POM348,45,0,DEALER,1/9/2014
7POMSE,45,0,DEALER,1/9/2014
5TOS6,144,0,DEALER,1/9/2014
5TOS8,108,0,DEALER,1/9/2014
1PADSL,37,0,DEALER,1/9/2014
1LOMCHR,105,0,DEALER,1/9/2014
1LOMSL8,210,0,DEALER,1/9/2014
1LOMSLC6,140,0,DEALER,1/9/2014
1LOMSL8,8400,0,DEALER,1/9/2014
1LOMSG4,2800,0,DEALER,1/9/2014
58TOM4DTU,4032,0,DEALER,11/21/2013
4TOS4,2640,0,DEALER,1/8/2014
4TOS4,272,0,DEALER,1/8/2014
4TOS6,960,0,DEALER,1/8/2014
4TOS8,720,0,DEALER,1/8/2014
4TOS10,100,0,DEALER,1/8/2014
4TOS12,80,0,DEALER,1/8/2014
5TOS4,864,0,DEALER,1/8/2014
5TOS6,576,0,DEALER,1/8/2014
5TOS8,324,0,DEALER,1/8/2014
5TOS8,102,0,DEALER,1/8/2014
7LOM12,1008,0,DEALER,1/8/2014
7LOM8,1008,0,DEALER,1/8/2014
1PTXA12BL,2232,0,DEALER,1/10/2014
1LOM4CL,210,0,DEALER,1/16/2014
1LSH,140,0,DEALER,1/16/2014
1LOMSG4,280,0,DEALER,1/16/2014
1LOMSL8,420,0,DEALER,1/9/2014
7POM348,225,0,DEALER,1/9/2014
4TOS6,320,0,DEALER,1/9/2014
1LOMSLC6,140,0,DEALER,1/9/2014
1LOM5CL,210,0,DEALER,1/9/2014
4TOS4,240,0,DEALER,1/9/2014
1LOMSL8,10080,0,DEALER,1/9/2014
7LOM6,336,0,DEALER,1/10/2014
7LOM8,2268,0,DEALER,1/10/2014
1LOM5CL,105,0,DEALER,1/10/2014
1LOMCHR,210,0,DEALER,1/10/2014
7LSH,336,0,DEALER,1/10/2014
1LOM124CL,140,0,DEALER,1/10/2014
7POM348,495,0,DEALER,1/10/2014
7POMSE,1035,0,DEALER,1/10/2014
4TOS3,320,0,DEALER,1/10/2014
4TOS8,840,0,DEALER,1/10/2014
4TOS12,160,0,DEALER,1/10/2014
5TOS8,108,0,DEALER,1/10/2014
1LSHDIA,180,0,DEALER,1/10/2014
1LSHDIA,180,0,DEALER,1/10/2014
4TOS2,880,0,DEALER,1/14/2014
4TOS4,1920,0,DEALER,1/14/2014
4TOS8,960,0,DEALER,1/14/2014
5TOS4,216,0,DEALER,1/14/2014
5TOS6,144,0,DEALER,1/14/2014
5TOS8,108,0,DEALER,1/14/2014
1LOM5CL,2100,0,DEALER,1/14/2014
1LOM8CL,210,0,DEALER,1/14/2014
7POMSE,270,0,DEALER,1/14/2014
1LOMSG4,1680,0,DEALER,1/14/2014
