ProductCode,Invoice Number,Units,Pieces,Grade,Date
4TOS12,3040701,160,0,DEALER,11/13/2013
5TOS12,3040701,144,0,DEALER,11/13/2013
5TOS10,3040701,180,0,DEALER,11/13/2013
5TOS8,3040701,108,0,DEALER,11/13/2013
4TOS4,3040701,240,0,DEALER,11/13/2013
4TOS6,3040701,160,0,DEALER,11/13/2013
4TOS2,3040702,440,0,DEALER,11/19/2013
4TOS4,3040702,960,0,DEALER,11/19/2013
4TOS6,3040702,960,0,DEALER,11/19/2013
4TOS10,3040702,200,0,DEALER,11/19/2013
4TOS10,3040702,120,0,DEALER,11/19/2013
4TOS12,3040702,80,0,DEALER,11/19/2013
5TOS6,3040702,144,0,DEALER,11/19/2013
5TOS12,3040702,72,0,DEALER,11/19/2013
1LOMSG4,3040702,1400,0,DEALER,11/19/2013
7LOM12,3040702,2184,0,DEALER,11/19/2013
7POMSE,3040702,1305,0,DEALER,11/19/2013
7LOM9,3040702,210,0,DEALER,11/19/2013
7LOM12,3040703,504,0,DEALER,11/20/2013
1LOM5CL,3040703,420,0,DEALER,11/20/2013
1LOM8CL,3040703,210,0,DEALER,11/20/2013
1PADSL,3040703,111,0,DEALER,11/20/2013
1PADSL,3040704,74,0,DEALER,11/21/2013
7LOM8,3040704,252,0,DEALER,11/21/2013
7LOM12,3040704,168,0,DEALER,11/21/2013
1LOMSL8,3040704,630,0,DEALER,11/21/2013
7LSMVF12,3040704,168,0,DEALER,11/21/2013
4TOS4,3040704,480,0,DEALER,11/21/2013
4TOS6,3040704,160,0,DEALER,11/21/2013
5TOS4,3040704,216,0,DEALER,11/21/2013
1LSHCRT,3040705,900,0,DEALER,11/22/2013
1LSHRND,3040705,180,0,DEALER,11/22/2013
1LOMSG4,3040705,140,0,DEALER,11/22/2013
1LOMSLC6,3040705,280,0,DEALER,11/22/2013
1LOM4CL,3040705,315,0,DEALER,11/22/2013
1LOM5CL,3040705,420,0,DEALER,11/22/2013
1LOMSA8,3040705,210,0,DEALER,11/22/2013
1LSH,3040705,280,0,DEALER,11/22/2013
1LOM8CL,3040706,105,0,DEALER,11/15/2013
4TOS4,3040706,480,0,DEALER,11/15/2013
4TOS6,3040706,320,0,DEALER,11/15/2013
5TOS4,3040706,432,0,DEALER,11/15/2013
1LOMSA12,3040706,140,0,DEALER,11/15/2013
1LSH,3040706,140,0,DEALER,11/15/2013
1LSHRND,3040706,180,0,DEALER,11/15/2013
5TOS8,3040706,108,0,DEALER,11/15/2013
1LOM4CL,3040706,105,0,DEALER,11/15/2013
7LOM9,3040755,3360,0,DEALER,11/14/2013
7LOM12,3040755,1344,0,DEALER,11/14/2013
1LOM4CL,3040755,210,0,DEALER,11/14/2013
1LOM5CL,3040755,210,0,DEALER,11/14/2013
1LOMSLC6,3040755,280,0,DEALER,11/14/2013
7POMSE,3040755,1530,0,DEALER,11/14/2013
1LOMSG4,3040755,280,0,DEALER,11/14/2013
7PSMSE,3040755,45,0,DEALER,11/14/2013
7LOM8,3040756,1764,0,DEALER,11/14/2013
7LSH,3040756,672,0,DEALER,11/14/2013
7LOMSF,3040756,126,0,DEALER,11/14/2013
4TOS2,3040756,880,0,DEALER,11/14/2013
4TOS4,3040756,1440,0,DEALER,11/14/2013
4TOS6,3040756,1120,0,DEALER,11/14/2013
4TOS8,3040756,360,0,DEALER,11/14/2013
4TOS10,3040756,200,0,DEALER,11/14/2013
5TOS4,3040756,1080,0,DEALER,11/14/2013
5TOS4,3040756,252,0,DEALER,11/14/2013
5TOS6,3040756,864,0,DEALER,11/14/2013
5TOS8,3040756,216,0,DEALER,11/14/2013
5TOS10,3040756,90,0,DEALER,11/14/2013
4FOM8,3040756,120,0,DEALER,11/14/2013
1LOM4CL,3040757,210,0,DEALER,11/15/2013
1LOM4CL,3040757,100,0,DEALER,11/15/2013
1LOM5CL,3040757,420,0,DEALER,11/15/2013
1LOMSA8,3040757,420,0,DEALER,11/15/2013
7LSMVF12,3040757,168,0,DEALER,11/15/2013
7POM348,3040757,90,0,DEALER,11/15/2013
7LOM8,3040808,252,0,DEALER,11/21/2013
1LOM5CL,3040808,210,0,DEALER,11/21/2013
1LOMSA8,3040808,420,0,DEALER,11/21/2013
1LOMSA12,3040808,280,0,DEALER,11/21/2013
1LSH,3040808,420,0,DEALER,11/21/2013
5TOS4,3040808,216,0,DEALER,11/21/2013
7LOM8,3040809,1008,0,DEALER,11/20/2013
7LOM9,3040809,420,0,DEALER,11/20/2013
7LOM12,3040809,504,0,DEALER,11/20/2013
7LOMSF,3040809,504,0,DEALER,11/20/2013
1LOM5CL,3040809,420,0,DEALER,11/20/2013
7LSH,3040809,840,0,DEALER,11/20/2013
7POMSE,3040809,450,0,DEALER,11/20/2013
4TOS2,3040809,440,0,DEALER,11/20/2013
4TOS4,3040809,1440,0,DEALER,11/20/2013
4TOS6,3040809,640,0,DEALER,11/20/2013
4TOS8,3040809,720,0,DEALER,11/20/2013
4TOS10,3040809,100,0,DEALER,11/20/2013
4TOS12,3040809,80,0,DEALER,11/20/2013
4FOM8,3040809,240,0,DEALER,11/20/2013
5TOS6,3040809,288,0,DEALER,11/20/2013
5TOS10,3040809,180,0,DEALER,11/20/2013
1LOMSG4,3040810,7840,0,DEALER,11/21/2013
1PADSL,3040810,814,0,DEALER,11/21/2013
7LSM,3040810,2352,0,DEALER,11/21/2013
1LOM124CL,3040810,560,0,DEALER,11/21/2013
1LOM126CL,3040810,560,0,DEALER,11/21/2013
1LOM5CL,3040811,210,0,DEALER,12/2/2013
1LSH,3040811,280,0,DEALER,12/2/2013
1LOMSG4,3040811,140,0,DEALER,12/2/2013
5TOS4,3040811,216,0,DEALER,12/2/2013
1LSHRND,3040811,180,0,DEALER,12/2/2013
7LOM8,3040864,252,0,DEALER,11/15/2013
7LOM12,3040864,336,0,DEALER,11/15/2013
7LSM,3040864,336,0,DEALER,11/15/2013
7POM348,3040864,540,0,DEALER,11/15/2013
7POMSE,3040864,180,0,DEALER,11/15/2013
7POM349,3040864,45,0,DEALER,11/15/2013
7LOM12,3040926,168,0,DEALER,12/6/2013
1LOM5CL,3040926,630,0,DEALER,12/6/2013
7POMSP,3040926,720,0,DEALER,12/6/2013
1LOM5CL,3040927,210,0,DEALER,12/6/2013
4TOS496,3040928,576,0,DEALER,12/6/2013
7POMSP,3040928,1935,0,DEALER,12/6/2013
1LOM5CL12,3040928,630,0,DEALER,12/6/2013
4TOS496,3040929,576,0,DEALER,12/6/2013
7POMSP,3040929,1800,0,DEALER,12/6/2013
1LOM5CL12,3040929,945,0,DEALER,12/6/2013
1LOMSA812,3040929,1470,0,DEALER,12/6/2013
4TOS496,3040930,192,0,DEALER,12/6/2013
1LOM5CL12,3040930,105,0,DEALER,12/6/2013
7POMSE,3040930,45,0,DEALER,12/6/2013
4TOS496,3040931,384,0,DEALER,12/6/2013
7POMSP,3040931,1890,0,DEALER,12/6/2013
1LOM5CL12,3040931,525,0,DEALER,12/6/2013
1LOMSA812,3040931,840,0,DEALER,12/6/2013
1LOM5CL,3040935,210,0,DEALER,11/21/2013
1LOMSLC6,3040935,420,0,DEALER,11/21/2013
7POM348,3040935,180,0,DEALER,11/21/2013
4TOS8,3040935,120,0,DEALER,11/21/2013
4TOS12,3040935,80,0,DEALER,11/21/2013
5TOS6,3040935,144,0,DEALER,11/21/2013
1LOM8CL,3040935,105,0,DEALER,11/21/2013
58TOM4DTU,3040936,16128,0,DEALER,11/21/2013
4TOS2,3040979,1320,0,DEALER,11/19/2013
4TOS4,3040979,960,0,DEALER,11/19/2013
4TOS6,3040979,160,0,DEALER,11/19/2013
4TOS8,3040979,600,0,DEALER,11/19/2013
5TOS4,3040979,648,0,DEALER,11/19/2013
5TOS6,3040979,288,0,DEALER,11/19/2013
5TOS8,3040979,324,0,DEALER,11/19/2013
5TOS8,3040979,93,0,DEALER,11/19/2013
5TOS12,3040979,72,0,DEALER,11/19/2013
1LOM5CL,3040979,1785,0,DEALER,11/19/2013
7POMSE,3040979,90,0,DEALER,11/19/2013
1LOMSG4,3040979,2240,0,DEALER,11/19/2013
7LOM8,3041019,3024,0,DEALER,11/19/2013
7LOM6,3041019,672,0,DEALER,11/19/2013
7LOMSF,3041019,1260,0,DEALER,11/19/2013
4TOS4,3041019,480,0,DEALER,11/19/2013
1LOM4CL,3041019,840,0,DEALER,11/19/2013
1LOMSLC6,3041019,560,0,DEALER,11/19/2013
7POMSE,3041019,630,0,DEALER,11/19/2013
WSMISC4896,3041023,585,0,WASTE,12/9/2013
WSMISC4896,3041023,148,0,WASTE,12/9/2013
WSMISC4896,3041023,40,0,WASTE,12/9/2013
WSMISC4896,3041023,41,0,WASTE,12/9/2013
WSMISC4896,3041023,44,0,WASTE,12/9/2013
5TOS10,3041024,180,0,DEALER,11/26/2013
5TOS12,3041024,72,0,DEALER,11/26/2013
5TOS8,3041024,216,0,DEALER,11/26/2013
5TOS6,3041024,432,0,DEALER,11/26/2013
7POM349,3041024,45,0,DEALER,11/26/2013
7LSM,3041024,168,0,DEALER,11/26/2013
7LSM,3041024,163,0,DEALER,11/26/2013
7POMSE,3041025,45,0,DEALER,12/6/2013
7LOM12,3041025,1344,0,DEALER,12/6/2013
7POM348,3041025,45,0,DEALER,12/6/2013
4TOS4,3041025,240,0,DEALER,12/6/2013
7LOM8,3041026,1764,0,DEALER,11/21/2013
7LOM9,3041026,630,0,DEALER,11/21/2013
7LOMSF,3041026,126,0,DEALER,11/21/2013
7LSH,3041026,1176,0,DEALER,11/21/2013
4TOS2,3041026,440,0,DEALER,11/21/2013
4TOS4,3041026,720,0,DEALER,11/21/2013
4TOS6,3041026,480,0,DEALER,11/21/2013
4TOS8,3041026,360,0,DEALER,11/21/2013
4TOS10,3041026,100,0,DEALER,11/21/2013
4TOS12,3041026,80,0,DEALER,11/21/2013
5TOS4,3041026,1080,0,DEALER,11/21/2013
5TOS6,3041026,1008,0,DEALER,11/21/2013
5TOS8,3041026,432,0,DEALER,11/21/2013
5TOS10,3041026,90,0,DEALER,11/21/2013
5TOS12,3041026,72,0,DEALER,11/21/2013
1LOM5CL,3041103,420,0,DEALER,12/2/2013
1LOM8CL,3041103,315,0,DEALER,12/2/2013
1LOMSA8,3041103,210,0,DEALER,12/2/2013
1LOMSA12,3041103,140,0,DEALER,12/2/2013
7LSMVF12,3041103,168,0,DEALER,12/2/2013
5TOS4,3041103,216,0,DEALER,12/2/2013
7LOM12,3041104,504,0,DEALER,12/2/2013
1LOM5CL,3041104,105,0,DEALER,12/2/2013
1LOMSA8,3041104,420,0,DEALER,12/2/2013
1LOMSLC6,3041104,140,0,DEALER,12/2/2013
1LSH,3041104,140,0,DEALER,12/2/2013
7POM348,3041104,135,0,DEALER,12/2/2013
4TOS4,3041104,240,0,DEALER,12/2/2013
1LOM5CL,3041105,210,40.6599998474121,DEALER,12/6/2013
1LOM8CL,3041105,105,20.5699996948242,DEALER,12/6/2013
1LOMSA8,3041105,210,21.7700004577637,DEALER,12/6/2013
1LSH,3041105,140,18.6499996185303,DEALER,12/6/2013
7LSM,3041105,5,0.660000026226044,DEALER,12/6/2013
1POM8088,3041105,74,22.9599990844727,DEALER,12/6/2013
1LOMSG4,3041105,140,4.69000005722046,DEALER,12/6/2013
5TOS4,3041105,216,20.0400009155273,DEALER,12/6/2013
4TOS4,3041155,960,0,DEALER,12/2/2013
4TOS6,3041155,480,0,DEALER,12/2/2013
4TOS8,3041155,600,0,DEALER,12/2/2013
4TOS12,3041155,320,0,DEALER,12/2/2013
1LOM5CL,3041155,2100,0,DEALER,12/2/2013
7POMSE,3041155,810,0,DEALER,12/2/2013
7LOM12,3041209,168,0,DEALER,12/13/2013
1LOM5CL,3041209,105,0,DEALER,12/13/2013
7POMSP,3041209,585,0,DEALER,12/13/2013
1LOM5CL,3041210,315,0,DEALER,12/13/2013
4TOS496,3041211,384,0,DEALER,12/13/2013
7POMSP,3041211,1575,0,DEALER,12/13/2013
1LOM5CL12,3041211,420,0,DEALER,12/13/2013
4TOS496,3041212,384,0,DEALER,12/13/2013
7POMSP,3041212,1620,0,DEALER,12/13/2013
1LOM5CL12,3041212,105,0,DEALER,12/13/2013
1LOMSA812,3041212,1050,0,DEALER,12/13/2013
4TOS496,3041213,192,0,DEALER,12/13/2013
1LOM5CL12,3041213,315,0,DEALER,12/13/2013
7POMSE,3041213,270,0,DEALER,12/13/2013
4TOS496,3041214,768,0,DEALER,12/13/2013
7POMSP,3041214,2160,0,DEALER,12/13/2013
1LOM5CL12,3041214,525,0,DEALER,12/13/2013
1LOMSA812,3041214,840,0,DEALER,12/13/2013
7LOM8,3041215,252,0,DEALER,12/2/2013
7LOM12,3041215,336,0,DEALER,12/2/2013
1LOM5CL,3041215,420,0,DEALER,12/2/2013
1LOM8CL,3041215,525,0,DEALER,12/2/2013
1LSH,3041215,280,0,DEALER,12/2/2013
7POMSE,3041215,585,0,DEALER,12/2/2013
1LOMSG4,3041215,560,0,DEALER,12/2/2013
1LSHCRT,3041215,360,0,DEALER,12/2/2013
1LOMSF,3041215,105,0,DEALER,12/2/2013
4TOS2,3041215,440,0,DEALER,12/2/2013
4TOS4,3041215,1680,0,DEALER,12/2/2013
4TOS6,3041215,480,0,DEALER,12/2/2013
4TOS8,3041215,960,0,DEALER,12/2/2013
4TOS12,3041215,320,0,DEALER,12/2/2013
5TOS4,3041215,216,0,DEALER,12/2/2013
5TOS8,3041215,108,0,DEALER,12/2/2013
1LSHCOV,3041215,180,0,DEALER,12/2/2013
1LOM4CL,3041216,105,0,DEALER,11/26/2013
1LOM5CL,3041216,840,0,DEALER,11/26/2013
1LOM8CL,3041216,420,0,DEALER,11/26/2013
1LOMCHR,3041216,210,0,DEALER,11/26/2013
7LOM8,3041216,252,0,DEALER,11/26/2013
7LOM12,3041216,168,0,DEALER,11/26/2013
1LOMSF,3041216,105,0,DEALER,11/26/2013
7POMSE,3041216,945,0,DEALER,11/26/2013
7POM348,3041216,45,0,DEALER,11/26/2013
1LSH,3041216,140,0,DEALER,11/26/2013
1LOMSG4,3041216,560,0,DEALER,11/26/2013
4TOS2,3041216,440,0,DEALER,11/26/2013
4TOS4,3041216,960,0,DEALER,11/26/2013
4TOS6,3041216,320,0,DEALER,11/26/2013
4TOS8,3041216,480,0,DEALER,11/26/2013
4TOS12,3041216,80,0,DEALER,11/26/2013
5TOS4,3041216,216,0,DEALER,11/26/2013
5TOS8,3041216,108,0,DEALER,11/26/2013
1LOM4CL,3041217,105,0,DEALER,11/26/2013
1LOM5CL,3041217,1050,0,DEALER,11/26/2013
1LOM8CL,3041217,630,0,DEALER,11/26/2013
1LOMCHR,3041217,105,0,DEALER,11/26/2013
1LOMCHR,3041217,98,0,DEALER,11/26/2013
7POMSE,3041217,675,0,DEALER,11/26/2013
1LOMSG4,3041217,280,0,DEALER,11/26/2013
4TOS2,3041217,440,0,DEALER,11/26/2013
4TOS4,3041217,1200,0,DEALER,11/26/2013
4TOS6,3041217,320,0,DEALER,11/26/2013
4TOS8,3041217,480,0,DEALER,11/26/2013
4TOS12,3041217,80,0,DEALER,11/26/2013
5TOS4,3041217,216,0,DEALER,11/26/2013
5TOS6,3041217,168,0,DEALER,11/26/2013
5TOS8,3041217,216,0,DEALER,11/26/2013
5TOS12,3041217,72,0,DEALER,11/26/2013
7LOM12,3041218,672,0,DEALER,12/6/2013
7POM349,3041218,45,0,DEALER,12/6/2013
4TOS4,3041218,480,0,DEALER,12/6/2013
5TOS4,3041218,216,0,DEALER,12/6/2013
5TOS6,3041218,144,0,DEALER,12/6/2013
5TOS8,3041218,216,0,DEALER,12/6/2013
7LOM12,3041219,168,0,DEALER,12/6/2013
1LOM5CL,3041219,840,0,DEALER,12/6/2013
1LOM4CL,3041219,525,0,DEALER,12/6/2013
1LOMSG4,3041219,840,0,DEALER,12/6/2013
7LSM,3041219,168,0,DEALER,12/6/2013
7POMSE,3041219,360,0,DEALER,12/6/2013
4TOS2,3041219,880,0,DEALER,12/6/2013
4TOS4,3041219,960,0,DEALER,12/6/2013
4TOS6,3041219,320,0,DEALER,12/6/2013
4TOS8,3041219,480,0,DEALER,12/6/2013
4TOS12,3041219,320,0,DEALER,12/6/2013
5TOS4,3041219,648,0,DEALER,12/6/2013
5TOS6,3041219,168,0,DEALER,12/6/2013
5TOS8,3041219,108,0,DEALER,12/6/2013
E1LOM5CL,3041219,105,0,ECON,12/6/2013
E1LOM5CL,3041219,96,0,ECON,12/6/2013
1LSHCRT,3041219,360,0,DEALER,12/6/2013
1LSHFISH,3041219,180,0,DEALER,12/6/2013
4TOS2,3041346,880,0,DEALER,11/19/2013
4TOS4,3041346,960,0,DEALER,11/19/2013
4TOS6,3041346,1280,0,DEALER,11/19/2013
4TOS10,3041346,300,0,DEALER,11/19/2013
4TOS12,3041346,80,0,DEALER,11/19/2013
4TOS12,3041346,96,0,DEALER,11/19/2013
5TOS6,3041346,144,0,DEALER,11/19/2013
1LOMSG4,3041346,2800,0,DEALER,11/19/2013
7LOM12,3041346,1680,0,DEALER,11/19/2013
7POMSE,3041346,1350,0,DEALER,11/19/2013
5TOS4,3041347,648,0,DEALER,11/26/2013
1LSHCRT,3041347,720,0,DEALER,11/26/2013
1LSH,3041347,560,0,DEALER,11/26/2013
1LOM8CL,3041347,105,0,DEALER,11/26/2013
1LOM4CL,3041347,105,0,DEALER,11/26/2013
1LOMSA8,3041347,840,0,DEALER,11/26/2013
1LOMSL8,3041348,8400,0,DEALER,11/19/2013
7POMSE,3041348,135,0,DEALER,11/19/2013
7POM348,3041348,90,0,DEALER,11/19/2013
1LSHCRT,3041348,540,0,DEALER,11/19/2013
1LOMSG4,3041348,560,0,DEALER,11/19/2013
1LOM5CL,3041385,210,0,DEALER,11/21/2013
1LOM8CL,3041385,315,0,DEALER,11/21/2013
1LOMSA8,3041385,210,0,DEALER,11/21/2013
7POM349,3041385,45,0,DEALER,11/21/2013
7POM348,3041385,45,0,DEALER,11/21/2013
1LSHFISH,3041385,180,0,DEALER,11/21/2013
4TOS496,3041385,192,0,DEALER,11/21/2013
1LOMSA12,3041385,140,0,DEALER,11/21/2013
7POMRBB8,3041385,45,0,DEALER,11/21/2013
1LOMSG4,3041385,140,0,DEALER,11/21/2013
4TOS4,3041385,240,0,DEALER,11/21/2013
1LOM8CL,3041386,105,0,DEALER,12/11/2013
1LSH,3041386,280,0,DEALER,12/11/2013
4TOS2,3041437,880,0,DEALER,11/22/2013
4TOS4,3041437,1440,0,DEALER,11/22/2013
4TOS6,3041437,1600,0,DEALER,11/22/2013
4TOS8,3041437,480,0,DEALER,11/22/2013
4TOS10,3041437,200,0,DEALER,11/22/2013
4TOS12,3041437,160,0,DEALER,11/22/2013
5TOS4,3041437,432,0,DEALER,11/22/2013
5TOS10,3041437,90,0,DEALER,11/22/2013
5TOS12,3041437,72,0,DEALER,11/22/2013
1LOMSG4,3041437,1400,0,DEALER,11/22/2013
7LOMSF,3041437,126,0,DEALER,11/22/2013
7LOM8,3041437,2016,0,DEALER,11/22/2013
7LOM12,3041437,336,0,DEALER,11/22/2013
7POMSE,3041437,225,0,DEALER,11/22/2013
7LOM9,3041437,630,0,DEALER,11/22/2013
1LOM5CL,3041459,210,0,DEALER,11/21/2013
7POM348,3041459,45,0,DEALER,11/21/2013
7POMSE,3041459,405,0,DEALER,11/21/2013
4TOS2,3041459,880,0,DEALER,11/21/2013
4TOS4,3041459,960,0,DEALER,11/21/2013
4TOS6,3041459,1440,0,DEALER,11/21/2013
4TOS8,3041459,480,0,DEALER,11/21/2013
4TOS8,3041459,136,0,DEALER,11/21/2013
4TOS10,3041459,100,0,DEALER,11/21/2013
5TOS4,3041459,2592,0,DEALER,11/21/2013
5TOS6,3041459,432,0,DEALER,11/21/2013
5TOS8,3041459,432,0,DEALER,11/21/2013
5TOS10,3041459,90,0,DEALER,11/21/2013
4FOM8,3041459,600,0,DEALER,11/21/2013
1LOMSG4,3041460,1120,0,DEALER,12/2/2013
7POM348,3041460,135,0,DEALER,12/2/2013
7POMSE,3041460,135,0,DEALER,12/2/2013
1LOMSL8,3041460,9240,0,DEALER,12/2/2013
1LOMCHR,3041461,105,0,DEALER,12/6/2013
1LOM5CL,3041461,2310,0,DEALER,12/6/2013
1LOMSLC6,3041461,140,0,DEALER,12/6/2013
7POMSE,3041461,720,0,DEALER,12/6/2013
1LOMSG4,3041461,560,0,DEALER,12/6/2013
4TOS4,3041461,720,0,DEALER,12/6/2013
4TOS6,3041461,320,0,DEALER,12/6/2013
4TOS8,3041461,600,0,DEALER,12/6/2013
4TOS12,3041461,160,0,DEALER,12/6/2013
5TOS4,3041461,216,0,DEALER,12/6/2013
5TOS6,3041461,144,0,DEALER,12/6/2013
7LOM12,3041462,168,0,DEALER,12/10/2013
1LOM4CL,3041462,210,0,DEALER,12/10/2013
1LOM5CL,3041462,105,0,DEALER,12/10/2013
1LOMSL8,3041462,210,0,DEALER,12/10/2013
1LOMSA8,3041462,630,0,DEALER,12/10/2013
1LOMSA12,3041462,280,0,DEALER,12/10/2013
7POM348,3041462,45,0,DEALER,12/10/2013
4TOS4,3041463,2880,0,DEALER,12/2/2013
4TOS6,3041463,960,0,DEALER,12/2/2013
4TOS8,3041463,720,0,DEALER,12/2/2013
4TOS10,3041463,100,0,DEALER,12/2/2013
4TOS12,3041463,80,0,DEALER,12/2/2013
5TOS4,3041463,864,0,DEALER,12/2/2013
5TOS6,3041463,576,0,DEALER,12/2/2013
5TOS8,3041463,432,0,DEALER,12/2/2013
7LOM12,3041463,1008,0,DEALER,12/2/2013
7LOM8,3041463,1008,0,DEALER,12/2/2013
1LOM5CL,3041499,210,0,DEALER,12/20/2013
7POMSP,3041499,135,0,DEALER,12/20/2013
4TOS496,3041500,1152,0,DEALER,12/20/2013
7POMSP,3041500,945,0,DEALER,12/20/2013
1LOM5CL12,3041500,840,0,DEALER,12/20/2013
4TOS496,3041501,384,0,DEALER,12/20/2013
7POMSP,3041501,1350,0,DEALER,12/20/2013
1LOM5CL12,3041501,630,0,DEALER,12/20/2013
1LOMSA812,3041501,1680,0,DEALER,12/20/2013
4TOS496,3041502,1152,0,DEALER,12/20/2013
4TOS496,3041503,576,0,DEALER,12/20/2013
7POMSP,3041503,1350,0,DEALER,12/20/2013
1LOM5CL12,3041503,630,0,DEALER,12/20/2013
1LOMSA812,3041503,1050,0,DEALER,12/20/2013
7LSMVF12,3041537,504,0,DEALER,12/11/2013
1LOM5CL,3041537,315,0,DEALER,12/11/2013
1LOM8CL,3041537,210,0,DEALER,12/11/2013
7POM348,3041537,225,0,DEALER,12/11/2013
7PSMSE,3041538,30,0,DEALER,12/19/2013
1LOMSL8,3041606,10080,0,DEALER,11/26/2013
1LOM4CL,3041607,315,0,DEALER,11/26/2013
1LOM5CL,3041607,315,0,DEALER,11/26/2013
7LOMSF,3041607,252,0,DEALER,11/26/2013
7POM348,3041607,135,0,DEALER,11/26/2013
7POMSE,3041607,315,0,DEALER,11/26/2013
7PSMSE,3041607,450,0,DEALER,11/26/2013
7POMRBB8,3041607,90,0,DEALER,11/26/2013
4TOS2,3041607,440,0,DEALER,11/26/2013
4TOS6,3041607,1120,0,DEALER,11/26/2013
4TOS8,3041607,480,0,DEALER,11/26/2013
4TOS10,3041607,200,0,DEALER,11/26/2013
4TOS12,3041607,80,0,DEALER,11/26/2013
5TOS4,3041607,1080,0,DEALER,11/26/2013
5TOS6,3041607,288,0,DEALER,11/26/2013
5TOS8,3041607,324,0,DEALER,11/26/2013
1LSHFISH,3041607,360,0,DEALER,11/26/2013
7LOM8,3041608,252,0,DEALER,12/11/2013
1LOMCHR,3041608,210,0,DEALER,12/11/2013
1LOM5CL,3041608,2205,0,DEALER,12/11/2013
1LSH,3041608,280,0,DEALER,12/11/2013
7POMSE,3041608,360,0,DEALER,12/11/2013
1LOMSG4,3041608,560,0,DEALER,12/11/2013
1LOMSF,3041608,210,0,DEALER,12/11/2013
4TOS4,3041608,960,0,DEALER,12/11/2013
4TOS6,3041608,160,0,DEALER,12/11/2013
4TOS8,3041608,360,0,DEALER,12/11/2013
4TOS12,3041608,80,0,DEALER,12/11/2013
4TOS12,3041608,96,0,DEALER,12/11/2013
7LOM12,3041608,336,0,DEALER,12/11/2013
1LOM5CL,3041626,105,0,DEALER,12/27/2013
4TOS496,3041627,576,0,DEALER,12/27/2013
7POMSP,3041627,495,0,DEALER,12/27/2013
1LOM5CL12,3041627,840,0,DEALER,12/27/2013
4TOS496,3041628,384,0,DEALER,12/27/2013
7POMSP,3041628,900,0,DEALER,12/27/2013
1LOM5CL12,3041628,315,0,DEALER,12/27/2013
1LOMSA812,3041628,840,0,DEALER,12/27/2013
4TOS496,3041629,576,0,DEALER,12/27/2013
7POMSE,3041629,180,0,DEALER,12/27/2013
4TOS496,3041630,576,0,DEALER,12/27/2013
7POMSP,3041630,1395,0,DEALER,12/27/2013
1LOM5CL12,3041630,630,0,DEALER,12/27/2013
1LOMSA812,3041630,420,0,DEALER,12/27/2013
7LSMVF12,3041643,168,0,DEALER,12/2/2013
5TOS12,3041643,72,0,DEALER,12/2/2013
4TOS496,3041643,576,0,DEALER,12/2/2013
1LOM5CL,3041643,630,0,DEALER,12/2/2013
4TOS6,3041643,320,0,DEALER,12/2/2013
7LOM6,3041644,672,0,DEALER,12/2/2013
7LOM8,3041644,2520,0,DEALER,12/2/2013
7LOM9,3041644,420,0,DEALER,12/2/2013
7LOM12,3041644,2184,0,DEALER,12/2/2013
1LOMCHR,3041644,105,0,DEALER,12/2/2013
1LOM5CL,3041644,315,0,DEALER,12/2/2013
7LSM,3041644,336,0,DEALER,12/2/2013
7POM348,3041644,135,0,DEALER,12/2/2013
7POMSE,3041644,495,0,DEALER,12/2/2013
1LOMSG4,3041644,280,0,DEALER,12/2/2013
7LOMSF,3041644,252,0,DEALER,12/2/2013
4TOS8,3041644,120,0,DEALER,12/2/2013
4TOS12,3041644,80,0,DEALER,12/2/2013
5TOS4,3041644,216,0,DEALER,12/2/2013
5TOS8,3041644,108,0,DEALER,12/2/2013
5TOS10,3041644,90,0,DEALER,12/2/2013
4FOM8,3041644,120,0,DEALER,12/2/2013
1LSHOCT,3041644,180,0,DEALER,12/2/2013
7LOM8,3041645,1512,0,DEALER,12/6/2013
1LOM5CL,3041645,210,0,DEALER,12/6/2013
7LSH,3041645,168,0,DEALER,12/6/2013
7POM348,3041645,135,0,DEALER,12/6/2013
7POMSE,3041645,270,0,DEALER,12/6/2013
1LOMSG4,3041645,280,0,DEALER,12/6/2013
7LOMSF,3041645,378,0,DEALER,12/6/2013
4TOS2,3041645,880,0,DEALER,12/6/2013
4TOS4,3041645,1200,0,DEALER,12/6/2013
4TOS6,3041645,320,0,DEALER,12/6/2013
4TOS8,3041645,600,0,DEALER,12/6/2013
4TOS10,3041645,400,0,DEALER,12/6/2013
4TOS12,3041645,320,0,DEALER,12/6/2013
5TOS4,3041645,864,0,DEALER,12/6/2013
5TOS6,3041645,576,0,DEALER,12/6/2013
5TOS8,3041645,216,0,DEALER,12/6/2013
5TOS12,3041645,72,0,DEALER,12/6/2013
4FOM8,3041645,360,0,DEALER,12/6/2013
7LOM8,3041646,252,0,DEALER,12/19/2013
7LOM12,3041646,840,0,DEALER,12/19/2013
7POM349,3041646,45,0,DEALER,12/19/2013
7POM348,3041646,180,0,DEALER,12/19/2013
4TOS4,3041646,240,0,DEALER,12/19/2013
5TOS4,3041646,216,0,DEALER,12/19/2013
1LOMSL8,3041647,420,0,DEALER,12/19/2013
1LOMSA8,3041647,420,0,DEALER,12/19/2013
1LOMSLC6,3041647,280,0,DEALER,12/19/2013
1LSH,3041647,420,0,DEALER,12/19/2013
4TOS4,3041647,240,0,DEALER,12/19/2013
7POM348,3041647,90,0,DEALER,12/19/2013
